Smic3 SmicGene3
Smic25464 SmicGene25464
Smic25467 SmicGene25467
Smic25469 SmicGene25469
Smic25475 SmicGene25475
Smic25477 SmicGene25477
Smic25478 SmicGene25478
Smic25487 SmicGene25487
Smic25489 SmicGene25489
Smic25490 SmicGene25490
Smic25494 SmicGene25494
Smic25497 SmicGene25497
Smic25500 SmicGene25500
Smic25502 SmicGene25502
Smic25505 SmicGene25505
Smic25508 SmicGene25508
Smic25525 SmicGene25525
Smic25530 SmicGene25530
Smic25534 SmicGene25534
Smic25535 SmicGene25535
Smic25539 SmicGene25539
Smic25541 SmicGene25541
Smic25542 SmicGene25542
Smic25543 SmicGene25543
Smic25544 SmicGene25544
Smic25545 SmicGene25545
Smic25546 SmicGene25546
Smic25547 SmicGene25547
Smic25548 SmicGene25548
Smic25549 SmicGene25549
Smic25550 SmicGene25550
Smic25553 SmicGene25553
Smic25554 SmicGene25554
Smic25555 SmicGene25555
Smic25558 SmicGene25558
Smic25560 SmicGene25560
Smic25566 SmicGene25566
Smic25576 SmicGene25576
Smic25580 SmicGene25580
Smic25596 SmicGene25596
Smic25597 SmicGene25597
Smic25608 SmicGene25608
Smic25609 SmicGene25609
Smic25613 SmicGene25613
Smic25618 SmicGene25618
Smic25621 SmicGene25621
Smic25631 SmicGene25631
Smic25639 SmicGene25639
Smic25641 SmicGene25641
Smic25643 SmicGene25643
Smic25644 SmicGene25644
Smic25645 SmicGene25645
Smic25651 SmicGene25651
Smic25652 SmicGene25652
Smic25653 SmicGene25653
Smic25654 SmicGene25654
Smic25661 SmicGene25661
Smic25662 SmicGene25662
Smic25669 SmicGene25669
Smic25671 SmicGene25671
Smic25676 SmicGene25676
Smic25677 SmicGene25677
Smic25680 SmicGene25680
Smic25690 SmicGene25690
Smic25691 SmicGene25691
Smic25698 SmicGene25698
Smic25699 SmicGene25699
Smic25705 SmicGene25705
Smic25706 SmicGene25706
Smic25707 SmicGene25707
Smic25708 SmicGene25708
Smic25711 SmicGene25711
Smic25716 SmicGene25716
Smic25717 SmicGene25717
Smic25719 SmicGene25719
Smic25721 SmicGene25721
Smic25723 SmicGene25723
Smic25725 SmicGene25725
Smic25727 SmicGene25727
Smic25729 SmicGene25729
Smic25731 SmicGene25731
Smic25732 SmicGene25732
Smic25734 SmicGene25734
Smic25738 SmicGene25738
Smic25745 SmicGene25745
Smic25747 SmicGene25747
Smic25749 SmicGene25749
Smic25757 SmicGene25757
Smic25760 SmicGene25760
Smic25764 SmicGene25764
Smic25767 SmicGene25767
Smic25768 SmicGene25768
Smic25771 SmicGene25771
Smic25774 SmicGene25774
Smic25782 SmicGene25782
Smic25783 SmicGene25783
Smic25785 SmicGene25785
Smic25786 SmicGene25786
Smic25788 SmicGene25788
Smic25789 SmicGene25789
Smic25793 SmicGene25793
Smic25800 SmicGene25800
Smic25811 SmicGene25811
Smic25812 SmicGene25812
Smic25813 SmicGene25813
Smic25822 SmicGene25822
Smic25825 SmicGene25825
Smic25827 SmicGene25827
Smic25842 SmicGene25842
Smic25851 SmicGene25851
Smic25863 SmicGene25863
Smic25866 SmicGene25866
Smic25869 SmicGene25869
Smic25870 SmicGene25870
Smic25874 SmicGene25874
Smic25877 SmicGene25877
Smic25883 SmicGene25883
Smic25892 SmicGene25892
Smic25893 SmicGene25893
Smic25895 SmicGene25895
Smic25898 SmicGene25898
Smic25901 SmicGene25901
Smic25902 SmicGene25902
Smic25905 SmicGene25905
Smic25906 SmicGene25906
Smic25910 SmicGene25910
Smic25914 SmicGene25914
Smic25915 SmicGene25915
Smic25917 SmicGene25917
Smic25918 SmicGene25918
Smic25923 SmicGene25923
Smic25927 SmicGene25927
Smic25928 SmicGene25928
Smic25933 SmicGene25933
Smic25934 SmicGene25934
Smic25935 SmicGene25935
Smic25943 SmicGene25943
Smic25944 SmicGene25944
Smic25947 SmicGene25947
Smic25954 SmicGene25954
Smic25964 SmicGene25964
Smic25965 SmicGene25965
Smic25968 SmicGene25968
Smic25975 SmicGene25975
Smic25986 SmicGene25986
Smic25989 SmicGene25989
Smic25992 SmicGene25992
Smic25993 SmicGene25993
Smic25995 SmicGene25995
Smic25996 SmicGene25996
Smic25997 SmicGene25997
Smic26004 SmicGene26004
Smic26010 SmicGene26010
Smic26020 SmicGene26020
Smic26029 SmicGene26029
Smic26031 SmicGene26031
Smic26032 SmicGene26032
Smic26034 SmicGene26034
Smic26036 SmicGene26036
Smic26040 SmicGene26040
Smic26041 SmicGene26041
Smic26044 SmicGene26044
Smic26045 SmicGene26045
Smic26050 SmicGene26050
Smic26051 SmicGene26051
Smic26054 SmicGene26054
Smic26059 SmicGene26059
Smic26066 SmicGene26066
Smic26067 SmicGene26067
Smic26068 SmicGene26068
Smic26069 SmicGene26069
Smic26073 SmicGene26073
Smic26074 SmicGene26074
Smic26076 SmicGene26076
Smic26078 SmicGene26078
Smic26091 SmicGene26091
Smic26092 SmicGene26092
Smic26093 SmicGene26093
Smic26094 SmicGene26094
Smic26099 SmicGene26099
Smic26104 SmicGene26104
Smic26105 SmicGene26105
Smic26109 SmicGene26109
Smic26111 SmicGene26111
Smic26112 SmicGene26112
Smic26114 SmicGene26114
Smic26117 SmicGene26117
Smic26119 SmicGene26119
Smic26121 SmicGene26121
Smic26123 SmicGene26123
Smic26127 SmicGene26127
Smic26134 SmicGene26134
Smic26137 SmicGene26137
Smic26140 SmicGene26140
Smic26165 SmicGene26165
Smic26178 SmicGene26178
Smic26179 SmicGene26179
Smic26184 SmicGene26184
Smic26186 SmicGene26186
Smic26194 SmicGene26194
Smic26196 SmicGene26196
Smic26197 SmicGene26197
Smic26203 SmicGene26203
Smic26205 SmicGene26205
Smic26206 SmicGene26206
Smic26208 SmicGene26208
Smic26209 SmicGene26209
Smic26212 SmicGene26212
Smic26213 SmicGene26213
Smic26216 SmicGene26216
Smic26227 SmicGene26227
Smic26234 SmicGene26234
Smic26235 SmicGene26235
Smic26240 SmicGene26240
Smic26242 SmicGene26242
Smic26246 SmicGene26246
Smic26256 SmicGene26256
Smic26257 SmicGene26257
Smic26266 SmicGene26266
Smic26280 SmicGene26280
Smic26283 SmicGene26283
Smic26291 SmicGene26291
Smic26293 SmicGene26293
Smic26295 SmicGene26295
Smic26297 SmicGene26297
Smic26298 SmicGene26298
Smic26304 SmicGene26304
Smic26307 SmicGene26307
Smic26308 SmicGene26308
Smic26309 SmicGene26309
Smic26312 SmicGene26312
Smic26319 SmicGene26319
Smic26320 SmicGene26320
Smic26323 SmicGene26323
Smic26333 SmicGene26333
Smic26335 SmicGene26335
Smic26341 SmicGene26341
Smic26344 SmicGene26344
Smic26346 SmicGene26346
Smic26351 SmicGene26351
Smic26361 SmicGene26361
Smic26365 SmicGene26365
Smic26366 SmicGene26366
Smic26369 SmicGene26369
Smic26373 SmicGene26373
Smic26375 SmicGene26375
Smic26376 SmicGene26376
Smic26383 SmicGene26383
Smic26385 SmicGene26385
Smic26388 SmicGene26388
Smic26393 SmicGene26393
Smic26394 SmicGene26394
Smic26395 SmicGene26395
Smic26396 SmicGene26396
Smic26404 SmicGene26404
Smic26405 SmicGene26405
Smic26406 SmicGene26406
Smic26409 SmicGene26409
Smic26415 SmicGene26415
Smic26429 SmicGene26429
Smic26438 SmicGene26438
Smic26440 SmicGene26440
Smic26445 SmicGene26445
Smic26446 SmicGene26446
Smic26449 SmicGene26449
Smic26452 SmicGene26452
Smic26456 SmicGene26456
Smic26459 SmicGene26459
Smic26461 SmicGene26461
Smic26466 SmicGene26466
Smic26473 SmicGene26473
Smic26474 SmicGene26474
Smic26489 SmicGene26489
Smic26494 SmicGene26494
Smic26498 SmicGene26498
Smic26500 SmicGene26500
Smic26503 SmicGene26503
Smic26505 SmicGene26505
Smic26506 SmicGene26506
Smic26516 SmicGene26516
Smic26520 SmicGene26520
Smic26522 SmicGene26522
Smic26524 SmicGene26524
Smic26525 SmicGene26525
Smic26530 SmicGene26530
Smic26531 SmicGene26531
Smic26535 SmicGene26535
Smic26542 SmicGene26542
Smic26543 SmicGene26543
Smic26546 SmicGene26546
Smic26548 SmicGene26548
Smic26551 SmicGene26551
Smic26556 SmicGene26556
Smic26558 SmicGene26558
Smic26559 SmicGene26559
Smic26563 SmicGene26563
Smic26564 SmicGene26564
Smic26565 SmicGene26565
Smic26566 SmicGene26566
Smic26567 SmicGene26567
Smic26568 SmicGene26568
Smic26577 SmicGene26577
Smic26580 SmicGene26580
Smic26591 SmicGene26591
Smic26592 SmicGene26592
Smic26598 SmicGene26598
Smic26600 SmicGene26600
Smic26606 SmicGene26606
Smic26610 SmicGene26610
Smic26615 SmicGene26615
Smic26621 SmicGene26621
Smic26623 SmicGene26623
Smic26624 SmicGene26624
Smic26628 SmicGene26628
Smic26629 SmicGene26629
Smic26630 SmicGene26630
Smic26633 SmicGene26633
Smic26634 SmicGene26634
Smic26641 SmicGene26641
Smic26642 SmicGene26642
Smic26644 SmicGene26644
Smic26645 SmicGene26645
Smic26648 SmicGene26648
Smic26650 SmicGene26650
Smic26655 SmicGene26655
Smic26664 SmicGene26664
Smic26667 SmicGene26667
Smic26677 SmicGene26677
Smic26679 SmicGene26679
Smic26682 SmicGene26682
Smic26692 SmicGene26692
Smic26694 SmicGene26694
Smic26696 SmicGene26696
Smic26699 SmicGene26699
Smic26718 SmicGene26718
Smic26723 SmicGene26723
Smic26734 SmicGene26734
Smic26735 SmicGene26735
Smic26737 SmicGene26737
Smic26738 SmicGene26738
Smic26739 SmicGene26739
Smic26744 SmicGene26744
Smic26752 SmicGene26752
Smic26757 SmicGene26757
Smic26759 SmicGene26759
Smic26763 SmicGene26763
Smic26772 SmicGene26772
Smic26777 SmicGene26777
Smic26779 SmicGene26779
Smic26780 SmicGene26780
Smic26781 SmicGene26781
Smic26789 SmicGene26789
Smic26791 SmicGene26791
Smic26796 SmicGene26796
Smic26807 SmicGene26807
Smic26810 SmicGene26810
Smic26814 SmicGene26814
Smic26821 SmicGene26821
Smic26823 SmicGene26823
Smic26832 SmicGene26832
Smic26842 SmicGene26842
Smic26843 SmicGene26843
Smic26844 SmicGene26844
Smic26849 SmicGene26849
Smic26860 SmicGene26860
Smic26862 SmicGene26862
Smic26865 SmicGene26865
Smic26872 SmicGene26872
Smic26879 SmicGene26879
Smic26883 SmicGene26883
Smic26889 SmicGene26889
Smic26896 SmicGene26896
Smic26897 SmicGene26897
Smic26898 SmicGene26898
Smic26902 SmicGene26902
Smic26904 SmicGene26904
Smic26905 SmicGene26905
Smic26907 SmicGene26907
Smic26908 SmicGene26908
Smic26911 SmicGene26911
Smic26923 SmicGene26923
Smic26926 SmicGene26926
Smic26932 SmicGene26932
Smic26933 SmicGene26933
Smic26937 SmicGene26937
Smic26940 SmicGene26940
Smic26941 SmicGene26941
Smic26946 SmicGene26946
Smic26952 SmicGene26952
Smic26956 SmicGene26956
Smic26958 SmicGene26958
Smic26962 SmicGene26962
Smic26966 SmicGene26966
Smic26978 SmicGene26978
Smic26979 SmicGene26979
Smic26980 SmicGene26980
Smic26994 SmicGene26994
Smic26995 SmicGene26995
Smic26999 SmicGene26999
Smic27000 SmicGene27000
Smic27005 SmicGene27005
Smic27011 SmicGene27011
Smic27020 SmicGene27020
Smic27023 SmicGene27023
Smic27025 SmicGene27025
Smic27033 SmicGene27033
Smic27037 SmicGene27037
Smic27038 SmicGene27038
Smic27042 SmicGene27042
Smic27049 SmicGene27049
Smic27050 SmicGene27050
Smic27057 SmicGene27057
Smic27059 SmicGene27059
Smic27060 SmicGene27060
Smic27064 SmicGene27064
Smic27068 SmicGene27068
Smic27069 SmicGene27069
Smic27070 SmicGene27070
Smic27080 SmicGene27080
Smic27090 SmicGene27090
Smic27095 SmicGene27095
Smic27097 SmicGene27097
Smic27099 SmicGene27099
Smic27103 SmicGene27103
Smic27106 SmicGene27106
Smic27109 SmicGene27109
Smic27111 SmicGene27111
Smic27115 SmicGene27115
Smic27122 SmicGene27122
Smic27130 SmicGene27130
Smic27131 SmicGene27131
Smic27133 SmicGene27133
Smic27143 SmicGene27143
Smic27160 SmicGene27160
Smic27163 SmicGene27163
Smic27166 SmicGene27166
Smic27167 SmicGene27167
Smic27169 SmicGene27169
Smic27171 SmicGene27171
Smic27172 SmicGene27172
Smic27173 SmicGene27173
Smic27176 SmicGene27176
Smic27182 SmicGene27182
Smic27186 SmicGene27186
Smic27193 SmicGene27193
Smic27199 SmicGene27199
Smic27200 SmicGene27200
Smic27201 SmicGene27201
Smic27203 SmicGene27203
Smic27204 SmicGene27204
Smic27206 SmicGene27206
Smic27211 SmicGene27211
Smic27213 SmicGene27213
Smic27214 SmicGene27214
Smic27220 SmicGene27220
Smic27227 SmicGene27227
Smic27233 SmicGene27233
Smic27237 SmicGene27237
Smic27244 SmicGene27244
Smic27245 SmicGene27245
Smic27251 SmicGene27251
Smic27252 SmicGene27252
Smic27254 SmicGene27254
Smic27257 SmicGene27257
Smic27258 SmicGene27258
Smic27259 SmicGene27259
Smic27265 SmicGene27265
Smic27266 SmicGene27266
Smic27267 SmicGene27267
Smic27268 SmicGene27268
Smic27269 SmicGene27269
Smic27271 SmicGene27271
Smic27273 SmicGene27273
Smic27274 SmicGene27274
Smic27275 SmicGene27275
Smic27276 SmicGene27276
Smic27300 SmicGene27300
Smic27302 SmicGene27302
Smic27304 SmicGene27304
Smic27324 SmicGene27324
Smic27326 SmicGene27326
Smic27335 SmicGene27335
Smic27344 SmicGene27344
Smic27349 SmicGene27349
Smic27350 SmicGene27350
Smic27353 SmicGene27353
Smic27355 SmicGene27355
Smic27365 SmicGene27365
Smic27367 SmicGene27367
Smic27369 SmicGene27369
Smic27372 SmicGene27372
Smic27373 SmicGene27373
Smic27374 SmicGene27374
Smic27378 SmicGene27378
Smic27382 SmicGene27382
Smic27383 SmicGene27383
Smic27386 SmicGene27386
Smic27387 SmicGene27387
Smic27390 SmicGene27390
Smic27394 SmicGene27394
Smic27395 SmicGene27395
Smic27403 SmicGene27403
Smic27406 SmicGene27406
Smic27407 SmicGene27407
Smic27410 SmicGene27410
Smic27412 SmicGene27412
Smic27426 SmicGene27426
Smic27427 SmicGene27427
Smic27428 SmicGene27428
Smic27429 SmicGene27429
Smic27434 SmicGene27434
Smic27435 SmicGene27435
Smic27436 SmicGene27436
Smic27438 SmicGene27438
Smic27441 SmicGene27441
Smic27445 SmicGene27445
Smic27447 SmicGene27447
Smic27449 SmicGene27449
Smic27450 SmicGene27450
Smic27452 SmicGene27452
Smic27453 SmicGene27453
Smic27463 SmicGene27463
Smic27470 SmicGene27470
Smic27472 SmicGene27472
Smic27478 SmicGene27478
Smic27479 SmicGene27479
Smic27483 SmicGene27483
Smic27486 SmicGene27486
Smic27504 SmicGene27504
Smic27507 SmicGene27507
Smic27510 SmicGene27510
Smic27520 SmicGene27520
Smic27522 SmicGene27522
Smic27525 SmicGene27525
Smic27544 SmicGene27544
Smic27545 SmicGene27545
Smic27552 SmicGene27552
Smic27553 SmicGene27553
Smic27556 SmicGene27556
Smic27569 SmicGene27569
Smic27576 SmicGene27576
Smic27577 SmicGene27577
Smic27579 SmicGene27579
Smic27582 SmicGene27582
Smic27589 SmicGene27589
Smic27592 SmicGene27592
Smic27597 SmicGene27597
Smic27599 SmicGene27599
Smic27600 SmicGene27600
Smic27606 SmicGene27606
Smic27614 SmicGene27614
Smic27618 SmicGene27618
Smic27621 SmicGene27621
Smic27624 SmicGene27624
Smic27626 SmicGene27626
Smic27627 SmicGene27627
Smic27631 SmicGene27631
Smic27632 SmicGene27632
Smic27634 SmicGene27634
Smic27635 SmicGene27635
Smic27636 SmicGene27636
Smic27638 SmicGene27638
Smic27642 SmicGene27642
Smic27643 SmicGene27643
Smic27645 SmicGene27645
Smic27652 SmicGene27652
Smic27660 SmicGene27660
Smic27663 SmicGene27663
Smic27670 SmicGene27670
Smic27672 SmicGene27672
Smic27673 SmicGene27673
Smic27681 SmicGene27681
Smic27689 SmicGene27689
Smic27690 SmicGene27690
Smic27694 SmicGene27694
Smic27695 SmicGene27695
Smic27696 SmicGene27696
Smic27697 SmicGene27697
Smic27698 SmicGene27698
Smic27699 SmicGene27699
Smic27700 SmicGene27700
Smic27702 SmicGene27702
Smic27705 SmicGene27705
Smic27718 SmicGene27718
Smic27724 SmicGene27724
Smic27726 SmicGene27726
Smic27736 SmicGene27736
Smic27739 SmicGene27739
Smic27752 SmicGene27752
Smic27753 SmicGene27753
Smic27761 SmicGene27761
Smic27769 SmicGene27769
Smic27770 SmicGene27770
Smic27773 SmicGene27773
Smic27779 SmicGene27779
Smic27783 SmicGene27783
Smic27786 SmicGene27786
Smic27787 SmicGene27787
Smic27792 SmicGene27792
Smic27794 SmicGene27794
Smic27798 SmicGene27798
Smic27801 SmicGene27801
Smic27809 SmicGene27809
Smic27810 SmicGene27810
Smic27813 SmicGene27813
Smic27814 SmicGene27814
Smic27816 SmicGene27816
Smic27819 SmicGene27819
Smic27822 SmicGene27822
Smic27827 SmicGene27827
Smic27832 SmicGene27832
Smic27833 SmicGene27833
Smic27834 SmicGene27834
Smic27836 SmicGene27836
Smic27842 SmicGene27842
Smic27844 SmicGene27844
Smic27849 SmicGene27849
Smic27850 SmicGene27850
Smic27851 SmicGene27851
Smic27857 SmicGene27857
Smic27860 SmicGene27860
Smic27861 SmicGene27861
Smic27865 SmicGene27865
Smic27872 SmicGene27872
Smic27874 SmicGene27874
Smic27883 SmicGene27883
Smic27884 SmicGene27884
Smic27890 SmicGene27890
Smic27894 SmicGene27894
Smic27895 SmicGene27895
Smic27896 SmicGene27896
Smic27897 SmicGene27897
Smic27900 SmicGene27900
Smic27906 SmicGene27906
Smic27908 SmicGene27908
Smic27909 SmicGene27909
Smic27913 SmicGene27913
Smic27915 SmicGene27915
Smic27916 SmicGene27916
Smic27930 SmicGene27930
Smic27938 SmicGene27938
Smic27945 SmicGene27945
Smic27946 SmicGene27946
Smic27947 SmicGene27947
Smic27949 SmicGene27949
Smic27954 SmicGene27954
Smic27955 SmicGene27955
Smic27956 SmicGene27956
Smic27957 SmicGene27957
Smic27964 SmicGene27964
Smic27969 SmicGene27969
Smic27970 SmicGene27970
Smic27974 SmicGene27974
Smic27977 SmicGene27977
Smic27982 SmicGene27982
Smic27986 SmicGene27986
Smic27994 SmicGene27994
Smic27998 SmicGene27998
Smic28007 SmicGene28007
Smic28010 SmicGene28010
Smic28014 SmicGene28014
Smic28019 SmicGene28019
Smic28025 SmicGene28025
Smic28027 SmicGene28027
Smic28029 SmicGene28029
Smic28030 SmicGene28030
Smic28035 SmicGene28035
Smic28037 SmicGene28037
Smic28038 SmicGene28038
Smic28043 SmicGene28043
Smic28047 SmicGene28047
Smic28049 SmicGene28049
Smic28052 SmicGene28052
Smic28053 SmicGene28053
Smic28054 SmicGene28054
Smic28070 SmicGene28070
Smic28071 SmicGene28071
Smic28076 SmicGene28076
Smic28082 SmicGene28082
Smic28087 SmicGene28087
Smic28092 SmicGene28092
Smic28093 SmicGene28093
Smic28096 SmicGene28096
Smic28098 SmicGene28098
Smic28099 SmicGene28099
Smic28100 SmicGene28100
Smic28104 SmicGene28104
Smic28106 SmicGene28106
Smic28114 SmicGene28114
Smic28120 SmicGene28120
Smic28121 SmicGene28121
Smic28125 SmicGene28125
Smic28128 SmicGene28128
Smic28130 SmicGene28130
Smic28131 SmicGene28131
Smic28136 SmicGene28136
Smic28138 SmicGene28138
Smic28139 SmicGene28139
Smic28140 SmicGene28140
Smic28141 SmicGene28141
Smic28144 SmicGene28144
Smic28160 SmicGene28160
Smic28168 SmicGene28168
Smic28169 SmicGene28169
Smic28171 SmicGene28171
Smic28184 SmicGene28184
Smic28187 SmicGene28187
Smic28203 SmicGene28203
Smic28206 SmicGene28206
Smic28207 SmicGene28207
Smic28208 SmicGene28208
Smic28213 SmicGene28213
Smic28214 SmicGene28214
Smic28215 SmicGene28215
Smic28216 SmicGene28216
Smic28220 SmicGene28220
Smic28225 SmicGene28225
Smic28237 SmicGene28237
Smic28238 SmicGene28238
Smic28242 SmicGene28242
Smic28257 SmicGene28257
Smic28258 SmicGene28258
Smic28259 SmicGene28259
Smic28262 SmicGene28262
Smic28265 SmicGene28265
Smic28271 SmicGene28271
Smic28280 SmicGene28280
Smic28283 SmicGene28283
Smic28287 SmicGene28287
Smic28290 SmicGene28290
Smic28292 SmicGene28292
Smic28297 SmicGene28297
Smic28303 SmicGene28303
Smic28304 SmicGene28304
Smic28305 SmicGene28305
Smic28307 SmicGene28307
Smic28316 SmicGene28316
Smic28330 SmicGene28330
Smic28333 SmicGene28333
Smic28338 SmicGene28338
Smic28340 SmicGene28340
Smic28341 SmicGene28341
Smic28349 SmicGene28349
Smic28355 SmicGene28355
Smic28363 SmicGene28363
Smic28368 SmicGene28368
Smic28369 SmicGene28369
Smic28376 SmicGene28376
Smic28378 SmicGene28378
Smic28386 SmicGene28386
Smic28390 SmicGene28390
Smic28391 SmicGene28391
Smic28393 SmicGene28393
Smic28395 SmicGene28395
Smic28401 SmicGene28401
Smic28407 SmicGene28407
Smic28415 SmicGene28415
Smic28422 SmicGene28422
Smic28424 SmicGene28424
Smic28426 SmicGene28426
Smic28430 SmicGene28430
Smic28432 SmicGene28432
Smic28435 SmicGene28435
Smic28445 SmicGene28445
Smic28446 SmicGene28446
Smic28449 SmicGene28449
Smic28463 SmicGene28463
Smic28470 SmicGene28470
Smic28477 SmicGene28477
Smic28479 SmicGene28479
Smic28489 SmicGene28489
Smic28492 SmicGene28492
Smic28501 SmicGene28501
Smic28503 SmicGene28503
Smic28504 SmicGene28504
Smic28510 SmicGene28510
Smic28518 SmicGene28518
Smic28527 SmicGene28527
Smic28544 SmicGene28544
Smic28546 SmicGene28546
Smic28551 SmicGene28551
Smic28554 SmicGene28554
Smic28557 SmicGene28557
Smic28565 SmicGene28565
Smic28567 SmicGene28567
Smic28578 SmicGene28578
Smic28579 SmicGene28579
Smic28585 SmicGene28585
Smic28588 SmicGene28588
Smic28589 SmicGene28589
Smic28591 SmicGene28591
Smic28600 SmicGene28600
Smic28609 SmicGene28609
Smic28616 SmicGene28616
Smic28617 SmicGene28617
Smic28621 SmicGene28621
Smic28627 SmicGene28627
Smic28631 SmicGene28631
Smic28639 SmicGene28639
Smic28643 SmicGene28643
Smic28644 SmicGene28644
Smic28650 SmicGene28650
Smic28658 SmicGene28658
Smic28659 SmicGene28659
Smic28669 SmicGene28669
Smic28671 SmicGene28671
Smic28675 SmicGene28675
Smic28686 SmicGene28686
Smic28691 SmicGene28691
Smic28696 SmicGene28696
Smic28701 SmicGene28701
Smic28703 SmicGene28703
Smic28704 SmicGene28704
Smic28709 SmicGene28709
Smic28712 SmicGene28712
Smic28717 SmicGene28717
Smic28718 SmicGene28718
Smic28719 SmicGene28719
Smic28728 SmicGene28728
Smic28729 SmicGene28729
Smic28730 SmicGene28730
Smic28731 SmicGene28731
Smic28735 SmicGene28735
Smic28738 SmicGene28738
Smic28748 SmicGene28748
Smic28753 SmicGene28753
Smic28755 SmicGene28755
Smic28761 SmicGene28761
Smic28764 SmicGene28764
Smic28772 SmicGene28772
Smic28774 SmicGene28774
Smic28775 SmicGene28775
Smic28783 SmicGene28783
Smic28784 SmicGene28784
Smic28793 SmicGene28793
Smic28800 SmicGene28800
Smic28802 SmicGene28802
Smic28804 SmicGene28804
Smic28805 SmicGene28805
Smic28806 SmicGene28806
Smic28807 SmicGene28807
Smic28808 SmicGene28808
Smic28810 SmicGene28810
Smic28817 SmicGene28817
Smic28820 SmicGene28820
Smic28832 SmicGene28832
Smic28841 SmicGene28841
Smic28842 SmicGene28842
Smic28844 SmicGene28844
Smic28848 SmicGene28848
Smic28853 SmicGene28853
Smic28854 SmicGene28854
Smic28855 SmicGene28855
Smic28860 SmicGene28860
Smic28864 SmicGene28864
Smic28865 SmicGene28865
Smic28866 SmicGene28866
Smic28873 SmicGene28873
Smic28881 SmicGene28881
Smic28884 SmicGene28884
Smic28885 SmicGene28885
Smic28893 SmicGene28893
Smic28898 SmicGene28898
Smic28907 SmicGene28907
Smic28910 SmicGene28910
Smic28914 SmicGene28914
Smic28922 SmicGene28922
Smic28927 SmicGene28927
Smic28938 SmicGene28938
Smic28942 SmicGene28942
Smic28949 SmicGene28949
Smic28964 SmicGene28964
Smic28966 SmicGene28966
Smic28974 SmicGene28974
Smic28975 SmicGene28975
Smic28976 SmicGene28976
Smic28977 SmicGene28977
Smic28982 SmicGene28982
Smic28985 SmicGene28985
Smic28990 SmicGene28990
Smic28991 SmicGene28991
Smic28992 SmicGene28992
Smic28995 SmicGene28995
Smic29001 SmicGene29001
Smic29002 SmicGene29002
Smic29003 SmicGene29003
Smic29005 SmicGene29005
Smic29006 SmicGene29006
Smic29007 SmicGene29007
Smic29014 SmicGene29014
Smic29015 SmicGene29015
Smic29018 SmicGene29018
Smic29023 SmicGene29023
Smic29026 SmicGene29026
Smic29034 SmicGene29034
Smic29038 SmicGene29038
Smic29041 SmicGene29041
Smic29042 SmicGene29042
Smic29052 SmicGene29052
Smic29054 SmicGene29054
Smic29063 SmicGene29063
Smic29065 SmicGene29065
Smic29069 SmicGene29069
Smic29071 SmicGene29071
Smic29075 SmicGene29075
Smic29078 SmicGene29078
Smic29080 SmicGene29080
Smic29081 SmicGene29081
Smic29082 SmicGene29082
Smic29084 SmicGene29084
Smic29085 SmicGene29085
Smic29103 SmicGene29103
Smic29105 SmicGene29105
Smic29110 SmicGene29110
Smic29118 SmicGene29118
Smic29120 SmicGene29120
Smic29129 SmicGene29129
Smic29138 SmicGene29138
Smic29143 SmicGene29143
Smic29146 SmicGene29146
Smic29147 SmicGene29147
Smic29152 SmicGene29152
Smic29156 SmicGene29156
Smic29157 SmicGene29157
Smic29161 SmicGene29161
Smic29162 SmicGene29162
Smic29179 SmicGene29179
Smic29180 SmicGene29180
Smic29181 SmicGene29181
Smic29183 SmicGene29183
Smic29185 SmicGene29185
Smic29188 SmicGene29188
Smic29195 SmicGene29195
Smic29204 SmicGene29204
Smic29209 SmicGene29209
Smic29211 SmicGene29211
Smic29216 SmicGene29216
Smic29217 SmicGene29217
Smic29218 SmicGene29218
Smic29219 SmicGene29219
Smic29220 SmicGene29220
Smic29225 SmicGene29225
Smic29241 SmicGene29241
Smic29246 SmicGene29246
Smic29250 SmicGene29250
Smic29254 SmicGene29254
Smic29259 SmicGene29259
Smic29261 SmicGene29261
Smic29262 SmicGene29262
Smic29267 SmicGene29267
Smic29268 SmicGene29268
Smic29273 SmicGene29273
Smic29282 SmicGene29282
Smic29284 SmicGene29284
Smic29289 SmicGene29289
Smic29293 SmicGene29293
Smic29304 SmicGene29304
Smic29306 SmicGene29306
Smic29310 SmicGene29310
Smic29318 SmicGene29318
Smic29327 SmicGene29327
Smic29329 SmicGene29329
Smic29330 SmicGene29330
Smic29333 SmicGene29333
Smic29334 SmicGene29334
Smic29336 SmicGene29336
Smic29343 SmicGene29343
Smic29353 SmicGene29353
Smic29365 SmicGene29365
Smic29370 SmicGene29370
Smic29373 SmicGene29373
Smic29381 SmicGene29381
Smic29382 SmicGene29382
Smic29388 SmicGene29388
Smic29391 SmicGene29391
Smic29392 SmicGene29392
Smic29396 SmicGene29396
Smic29397 SmicGene29397
Smic29401 SmicGene29401
Smic29407 SmicGene29407
Smic29408 SmicGene29408
Smic29413 SmicGene29413
Smic29414 SmicGene29414
Smic29415 SmicGene29415
Smic29416 SmicGene29416
Smic29419 SmicGene29419
Smic29422 SmicGene29422
Smic29431 SmicGene29431
Smic29432 SmicGene29432
Smic29439 SmicGene29439
Smic29443 SmicGene29443
Smic29444 SmicGene29444
Smic29448 SmicGene29448
Smic29449 SmicGene29449
Smic29451 SmicGene29451
Smic29461 SmicGene29461
Smic29462 SmicGene29462
Smic29465 SmicGene29465
Smic29466 SmicGene29466
Smic29470 SmicGene29470
